autodoc-backend  | [32m[Nest] 40  - [39m12/17/2025, 9:07:52 PM [32m    LOG[39m [38;5;3m[RouterExplorer] [39m[32mMapped {/api/auth/logout, POST} route[39m[38;5;3m +0ms[39m
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [AuthService] Generated token (first 50 chars): eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c...
autodoc-backend  | [JwtCookieStrategy] Validating payload: {
autodoc-backend  |   hasSub: true,
autodoc-backend  |   hasEmail: true,
autodoc-backend  |   hasOrgId: true,
autodoc-backend  |   payloadKeys: [ 'sub', 'email', 'organizationId', 'iat' ]
autodoc-backend  | }
autodoc-backend  | [MediaController] Upload request received: {
autodoc-backend  |   hasFile: true,
autodoc-backend  |   fileSize: 360086,
autodoc-backend  |   body: [Object: null prototype] {
autodoc-backend  |     key: 'screenshots/1766008207954-0-1766008207807.png',
autodoc-backend  |     stepIndex: '0',
autodoc-backend  |     timestamp: '1766008207807',
autodoc-backend  |     domEvent: '{"type":"navigation","target":{"tagName":"BODY","selector":"body"},"url":"https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1","timestamp":1766008207807}'
autodoc-backend  |   },
autodoc-backend  |   userId: 'user-123',
autodoc-backend  |   hasUser: true,
autodoc-backend  |   userEmail: 'test@example.com'
autodoc-backend  | }
autodoc-backend  | [MediaController] Request headers: {
autodoc-backend  |   authorization: 'MISSING',
autodoc-backend  |   contentType: 'multipart/form-data; boundary=----WebKitFormBoundaryiyOYdqQek2ecFnzG'
autodoc-backend  | }
autodoc-backend  | [MediaController] Uploading to MinIO with key: orgs/org-123/screenshots/1766008207954-0-1766008207807.png
autodoc-backend  | [MediaController] Upload successful: {
autodoc-backend  |   key: 'orgs/org-123/screenshots/1766008207954-0-1766008207807.png',
autodoc-backend  |   url: 'http://minio:9000/autodoc-bucket/orgs/org-123/screenshots/1766008207954-0-1766008207807.png'
autodoc-backend  | }
autodoc-backend  | [JwtCookieStrategy] Validating payload: {
autodoc-backend  |   hasSub: true,
autodoc-backend  |   hasEmail: true,
autodoc-backend  |   hasOrgId: true,
autodoc-backend  |   payloadKeys: [ 'sub', 'email', 'organizationId', 'iat' ]
autodoc-backend  | }
autodoc-backend  | [JwtCookieStrategy] Validating payload: {
autodoc-backend  |   hasSub: true,
autodoc-backend  |   hasEmail: true,
autodoc-backend  |   hasOrgId: true,
autodoc-backend  |   payloadKeys: [ 'sub', 'email', 'organizationId', 'iat' ]
autodoc-backend  | }
autodoc-backend  | query: START TRANSACTION
autodoc-backend  | query: INSERT INTO "guides"("id", "title", "description", "organizationId", "userId", "metadata", "createdAt", "updatedAt") VALUES (DEFAULT, $1, $2, $3, $4, $5, DEFAULT, DEFAULT) RETURNING "id", "createdAt", "updatedAt" -- PARAMETERS: ["Amazon.com: BodyHealth PerfectAmino (150 ct) Easy to Swallow Tablets, Essential Amino Acids Supplement with BCAAs, Vegan Protein for Pre/Post Workout & Muscle Recovery with Lysine, Tryptophan, Leucine, Methionine : Health & Household","Workflow captured from https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1","org-123","user-123","{\"url\":\"https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1\",\"startTime\":1766008207798,\"endTime\":1766008212627}"]
autodoc-backend  | query: COMMIT
autodoc-backend  | query: START TRANSACTION
autodoc-backend  | query: INSERT INTO "steps"("id", "guideId", "stepIndex", "description", "screenshotUri", "domEvent", "redactionMetadata", "timestamp", "createdAt", "updatedAt") VALUES (DEFAULT, $1, $2, $3, $4, $5, DEFAULT, $6, DEFAULT, DEFAULT) RETURNING "id", "createdAt", "updatedAt" -- PARAMETERS: ["70c92a59-de4a-4b64-bef8-846a38fa79e3",0,"Navigate to https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1","http://minio:9000/autodoc-bucket/orgs/org-123/screenshots/1766008207954-0-1766008207807.png","{\"type\":\"navigation\",\"target\":{\"tagName\":\"BODY\",\"selector\":\"body\"},\"url\":\"https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1\",\"timestamp\":1766008207807}",1766008207807]
autodoc-backend  | query failed: INSERT INTO "steps"("id", "guideId", "stepIndex", "description", "screenshotUri", "domEvent", "redactionMetadata", "timestamp", "createdAt", "updatedAt") VALUES (DEFAULT, $1, $2, $3, $4, $5, DEFAULT, $6, DEFAULT, DEFAULT) RETURNING "id", "createdAt", "updatedAt" -- PARAMETERS: ["70c92a59-de4a-4b64-bef8-846a38fa79e3",0,"Navigate to https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1","http://minio:9000/autodoc-bucket/orgs/org-123/screenshots/1766008207954-0-1766008207807.png","{\"type\":\"navigation\",\"target\":{\"tagName\":\"BODY\",\"selector\":\"body\"},\"url\":\"https://www.amazon.com/BodyHealth-PerfectAmino-Supplement-Tryptophan-Methionine/dp/B09SZQHYSL/ref=pd_bxgy_d_sccl_2/134-0479776-3819324?pd_rd_w=ogkCH&content-id=amzn1.sym.dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_p=dcf559c6-d374-405e-a13e-133e852d81e1&pf_rd_r=ME3AGQM3EH89SFRD508G&pd_rd_wg=go1vd&pd_rd_r=100646ad-a27a-4b46-9b53-948258b5215b&pd_rd_i=B09SZQHYSL&th=1\",\"timestamp\":1766008207807}",1766008207807]
autodoc-backend  | error: error: value "1766008207807" is out of range for type integer
autodoc-backend  | query: ROLLBACK
autodoc-backend  | [JwtCookieStrategy] Validating payload: {
autodoc-backend  |   hasSub: true,
autodoc-backend  |   hasEmail: true,
autodoc-backend  |   hasOrgId: true,
autodoc-backend  |   payloadKeys: [ 'sub', 'email', 'organizationId', 'iat' ]
autodoc-backend  | }
